EVE419,9/21/2002 23:00,18,3,10/30/2014 10:27
EVE419,9/22/2002 1:00,18,3,10/30/2014 10:27
EVE419,9/22/2002 5:00,16,3,10/30/2014 10:27
EVE419,9/22/2002 6:00,15,3,10/30/2014 10:27
EVE419,9/28/2002 4:00,12,3,10/30/2014 10:27
EVE419,9/28/2002 5:00,10,3,10/30/2014 10:27
EVE419,9/28/2002 6:00,6,3,10/30/2014 10:27
EVE419,9/28/2002 7:00,6,3,10/30/2014 10:27
EVE419,9/28/2002 10:00,20,3,10/30/2014 10:27
EVE419,9/28/2002 11:00,24,3,10/30/2014 10:27
EVE419,9/28/2002 12:00,23,3,10/30/2014 10:27
EVE419,9/28/2002 13:00,27,3,10/30/2014 10:27
EVE419,9/28/2002 14:00,22,3,10/30/2014 10:27
EVE419,9/28/2002 15:00,19,3,10/30/2014 10:27
EVE419,9/28/2002 16:00,14,3,10/30/2014 10:27
EVE419,9/28/2002 17:00,13,3,10/30/2014 10:27
EVE419,9/28/2002 18:00,11,3,10/30/2014 10:27
EVE419,9/28/2002 19:00,10,3,10/30/2014 10:27
EVE419,9/28/2002 20:00,10,3,10/30/2014 10:27
EVE419,9/28/2002 21:00,5,3,10/30/2014 10:27
EVE419,9/28/2002 22:00,5,3,10/30/2014 10:27
EVE419,9/28/2002 23:00,14,3,10/30/2014 10:27
EVE419,9/29/2002 0:00,15,3,10/30/2014 10:27
EVE419,9/29/2002 1:00,11,3,10/30/2014 10:27
EVE419,9/29/2002 3:00,7,3,10/30/2014 10:27
EVE419,9/29/2002 4:00,8,3,10/30/2014 10:27
EVE419,9/29/2002 5:00,11,3,10/30/2014 10:27
EVE419,9/29/2002 6:00,10,3,10/30/2014 10:27
EVE419,9/29/2002 7:00,11,3,10/30/2014 10:27
EVE419,9/29/2002 8:00,14,3,10/30/2014 10:27
EVE419,9/29/2002 10:00,21,3,10/30/2014 10:27
EVE419,9/29/2002 11:00,25,3,10/30/2014 10:27
EVE419,9/29/2002 12:00,23,3,10/30/2014 10:27
EVE419,9/29/2002 13:00,24,3,10/30/2014 10:27
